partition,node,degree centrality,closeness centrality,betweenness centrality,eigenvector centrality,harmonic centrality,total centrality score
1187,petergaskin814,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1188,nemo20000,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1189,awjre,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1190,leeulwebs,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1191,charlesptardif,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1192,giadro,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1193,evldeals,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1194,waynesworldauto,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1195,sourcelondon_uk,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1196,provaauto,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1197,fudgelling,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1198,cosaingalway,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1199,midorikawa_en,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1200,ourcarzone1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1201,basque_design,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1202,duvalborn904,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1203,movinglaw,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1204,krysiaw,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1205,erikdlucas,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1206,jodyfromca,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1207,daniellamont44,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1208,kaven_raj,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1209,i4innovations,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1210,kanika_jha,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1211,procarcare412,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1212,travelandsing,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1213,aha1r,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1214,elvalyda,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1215,dtothebailey,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1216,stuartskelton,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1217,mikececcarelli,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1218,lianpetty,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1219,farel_moukilou,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1220,darnellsmith,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1221,tvmarketingguy,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1222,mobile_jim,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1223,fanmatisse,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1224,itsmyyalia,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1225,star96368735,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1226,autopsc,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1227,jackie_taffy,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1228,ainusiju,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1229,nsauto_bris,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1230,sturgesstrevor,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1231,devonburriss,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1232,socioreform,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1233,twinklingtania,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1234,hyperionross,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1235,cloudbgv2017,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1236,safashionweek,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1237,actualconversa1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1238,andreas_ristl,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1239,alchymylab,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1240,theron75106110,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1241,gadgetsboy,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1242,hybridanger,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1243,lilje55,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1244,oohpujie,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1245,davidcassel,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1246,hatfieldseat,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1247,rwandaingermany,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1248,arulmoji1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1249,tumblenc,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1250,barrycrane5523,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1251,thenewsskill,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1252,_imperialpurple,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1253,thabilesokupa,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1254,tevproject,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1255,jojusolar,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1256,einhybridcars,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1257,sgtalcastro,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1258,drivingdotca,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1259,derekfranks10,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1260,mavenspire,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1261,drwongz,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1262,dueringjim,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1263,courtney_4284,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1264,gapinsurance123,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1265,incaaccountants,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1266,albinobakugou,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1267,michaud_jp,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1268,urjaunlimited,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1269,sitidgaf_,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1270,sloh_cavalry,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1271,appliedgifteded,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1272,williamlake1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1273,krankier,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1274,obharry1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1275,eyles007,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1276,auditorrhodes,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1277,spyderrae,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1278,ismanoff,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1279,motornewsonline,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1280,sachuwaru,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1281,_jst4rk,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1282,hologramfriend,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1283,abbotjo,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1284,dcnorg,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1285,tom_hubert,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1286,chrishorns,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1287,davidjdeal,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1288,vihargg,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1289,moonshot_io,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1290,jrendell,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1291,andrewmleber,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1292,vahelpers,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1293,outfrontparts,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1294,motoringchat,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1295,pulselivekenya,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1296,summedupkenya,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1297,boggusharlingen,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1298,taniaglezaz,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1299,barrybgb,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1300,ltdiep,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1301,noahjgordon,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1302,davidlewis_dla,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1303,suyash89947555,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1304,considerthis1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1305,thefvguy,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1306,darrenculbreath,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1307,ai_inautomotive,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1308,gfriend,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1309,voiceofthehwy,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1310,enjeuxenergies,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1311,dorschfordkia,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1312,j_a_lockwood,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1313,joyfullyeco,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1314,shailkharwar,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1315,degandhi_,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1316,autosalescars,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1317,flyce0,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1318,legendpainter,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1319,zooeylander,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1320,aruberutou,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1321,squelchtone,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1322,acctcsld,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1323,webstynx,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1324,newexpressnews,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1325,engtechnow,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1326,lillpeep,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1327,benwilkie1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1328,veeoh,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1329,marleeschlegel,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1330,garryplaysmusic,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1331,vechain_rocket,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1332,kevinmmeehan,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1333,mitchdlg,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1334,huckelcommasean,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1335,jnloris,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1336,mark00923601,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1337,astromarkmarley,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1338,guitarjazz50,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1339,abolitionistr,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1340,michaelglena,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1341,saschter,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1342,wwwizards,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1343,ibedawn,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1344,geekguam,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1345,golfcarcompany,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1346,painterlegend,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1347,konigssohne,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1348,david_grimm,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1349,buma11252252,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1350,drsonamsharma,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1351,crowsonglodge,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1352,darke_conteur,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1353,terrymac999,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1354,francine20171,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1355,crm_cws_cloud,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1356,elyaviation,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1357,inti_oca01,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1358,carsauto_net,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1359,chanakyaji,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1360,mnguyen_saa,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1361,jeanbrooks68,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1362,jrmcgrail,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1363,pre1peter,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1364,dj_thornton_,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1365,renewablesearch,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1366,alisonrosephoto,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1367,harkenerablue,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1368,autotribute,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1369,jasmith_yorku,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1370,brodiehaward,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1371,everythingpoli1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1372,greenvillenc1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1373,orangetabbycats,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1374,genestanburge,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1375,poole_sj,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1376,malkabethwendy,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1377,sarahthemoose,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1378,bmwi3guide,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1379,prolectricltd,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1380,vancecaitlin,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1381,joeywinslol,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1382,sciseekfeed,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1383,pesopher,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1384,stevemelton46,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1385,orlopezquotes,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1386,suzwarto,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1387,mynewvolvoexp,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1388,rickyrayinga,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1389,mayrarioss,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1390,victorrvillar,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1391,southrtnlady,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1392,binaratmaja,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1393,crystalseahorse,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1394,mariusz42924362,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1395,lonniehjackson3,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1396,kimmi00ag,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1397,drewstearne,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1398,newscargt,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1399,erikwestgard,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1400,deblalaa,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1401,wu1faxe,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1402,gopherachers,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1403,rickisenberg,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1404,jonrohnson,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1405,bypatrickwall,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1406,fortressmost,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1407,musksfudetector,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1408,adamtherealadam,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1409,jaredmabie,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1410,suvoutdoorsales,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1411,anneslimo,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1412,trentwilcoxon,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1413,bbturboeclipse,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1414,omnitriumphant,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1415,thestatespostt,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1416,driveelectricvt,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1417,ararar79,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1418,failer_shino,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1419,jrpellegrino42,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1420,rickhand11,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1421,car_lease,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1422,mozulfikarr,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1423,rendlegary,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1424,dtwick45,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1425,vangelismorazan,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1426,drwho314,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1427,rayflaher,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1428,eod_outdoors,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1429,immadiiii,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1430,automotiveux,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1431,andrew0374,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1432,mazwe10,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1433,nbz_bh,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1434,mxrevolutionary,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1435,f_talmon,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1436,ecofriendlydave,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1437,kayjohnsongee,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1438,mrkustomzceo,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1439,precisionwtclov,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1440,alexwitzleben,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1441,cjose293,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1442,ukswevgroup,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1443,rickiamdragon,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1444,newsbotnetwork,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1445,ameer_hussain,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1446,rinakata13,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1447,ellaslullaby,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1448,jraymond9205,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1449,assetigneous,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1450,jamiepickles1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1451,krexpershing,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1452,gingonegilly_,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1453,ev_stats,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1454,slayershoop,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1455,revolutionsolar,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1456,brianoblinger,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1457,bynxglobal,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1458,rmcoker,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1459,flyovercountry2,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1460,mahrad_asri,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1461,miriamcrespo7,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1462,wintersong,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1463,design_watcher,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1464,innovandiamo,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1465,whiters63,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
